ime,spol,leto_rojstva,leto_smrti,nominacija,oskar,stevilo,prvi_film
Ernest Borgnine,M,1917,2012,Glavna,True,1,Marty
Ernest Borgnine,M,1917,2012,Stranska,False,0,Marty
Ernest Borgnine,M,1917,2012,Stranska,True,0,Marty
Chadwick Boseman,M,1976,2020,Glavna,False,1,Ma Rainey's Black Bottom
Chadwick Boseman,M,1976,2020,Glavna,True,0,Ma Rainey's Black Bottom
Chadwick Boseman,M,1976,2020,Stranska,False,0,Ma Rainey's Black Bottom
Chadwick Boseman,M,1976,2020,Stranska,True,0,Ma Rainey's Black Bottom
Charles Boyer,M,1899,1978,Glavna,False,4,Conquest
Charles Boyer,M,1899,1978,Glavna,True,0,Conquest
Charles Boyer,M,1899,1978,Stranska,False,0,Conquest
Charles Boyer,M,1899,1978,Stranska,True,0,Conquest
Lorraine Bracco,F,1954,~,Glavna,False,0,Goodfellas
Lorraine Bracco,F,1954,~,Glavna,True,0,Goodfellas
Lorraine Bracco,F,1954,~,Stranska,False,1,Goodfellas
Lorraine Bracco,F,1954,~,Stranska,True,0,Goodfellas
Alice Brady,F,1892,1939,Glavna,False,0,In Old Chicago
Alice Brady,F,1892,1939,Glavna,True,0,In Old Chicago
Alice Brady,F,1892,1939,Stranska,False,1,In Old Chicago
Alice Brady,F,1892,1939,Stranska,True,1,In Old Chicago
Kenneth Branagh,M,1960,~,Glavna,False,1,Henry V
Kenneth Branagh,M,1960,~,Glavna,True,0,Henry V
Kenneth Branagh,M,1960,~,Stranska,False,1,Henry V
Kenneth Branagh,M,1960,~,Stranska,True,0,Henry V
Klaus Maria Brandauer,M,1943,~,Glavna,False,0,Out of Africa
Klaus Maria Brandauer,M,1943,~,Glavna,True,0,Out of Africa
Klaus Maria Brandauer,M,1943,~,Stranska,False,1,Out of Africa
Klaus Maria Brandauer,M,1943,~,Stranska,True,0,Out of Africa
Marlon Brando §,M,1924,2004,Glavna,False,5,On the Waterfront [w 4]
Marlon Brando §,M,1924,2004,Glavna,True,2,On the Waterfront [w 4]
Marlon Brando §,M,1924,2004,Stranska,False,1,On the Waterfront [w 4]
Marlon Brando §,M,1924,2004,Stranska,True,0,On the Waterfront [w 4]
Eileen Brennan,F,1932,2013,Glavna,False,0,Private Benjamin
Eileen Brennan,F,1932,2013,Glavna,True,0,Private Benjamin
Eileen Brennan,F,1932,2013,Stranska,False,1,Private Benjamin
Eileen Brennan,F,1932,2013,Stranska,True,0,Private Benjamin
Walter Brennan,M,1894,1974,Glavna,False,0,Come and Get It [w 5]
Walter Brennan,M,1894,1974,Glavna,True,0,Come and Get It [w 5]
Walter Brennan,M,1894,1974,Stranska,False,1,Come and Get It [w 5]
Walter Brennan,M,1894,1974,Stranska,True,3,Come and Get It [w 5]
Abigail Breslin,F,1996,~,Glavna,False,0,Little Miss Sunshine
Abigail Breslin,F,1996,~,Glavna,True,0,Little Miss Sunshine
Abigail Breslin,F,1996,~,Stranska,False,1,Little Miss Sunshine
Abigail Breslin,F,1996,~,Stranska,True,0,Little Miss Sunshine
Jeff Bridges,M,1949,~,Glavna,False,2,Crazy Heart
Jeff Bridges,M,1949,~,Glavna,True,1,Crazy Heart
Jeff Bridges,M,1949,~,Stranska,False,4,Crazy Heart
Jeff Bridges,M,1949,~,Stranska,True,0,Crazy Heart
Jim Broadbent,M,1949,~,Glavna,False,0,Iris
Jim Broadbent,M,1949,~,Glavna,True,0,Iris
Jim Broadbent,M,1949,~,Stranska,False,0,Iris
Jim Broadbent,M,1949,~,Stranska,True,1,Iris
Adrien Brody,M,1973,~,Glavna,False,0,"Pianist, The"
Adrien Brody,M,1973,~,Glavna,True,1,"Pianist, The"
Adrien Brody,M,1973,~,Stranska,False,0,"Pianist, The"
Adrien Brody,M,1973,~,Stranska,True,0,"Pianist, The"
Josh Brolin,M,1968,~,Glavna,False,0,Milk
Josh Brolin,M,1968,~,Glavna,True,0,Milk
Josh Brolin,M,1968,~,Stranska,False,1,Milk
Josh Brolin,M,1968,~,Stranska,True,0,Milk
Albert Brooks,M,1947,~,Glavna,False,0,Broadcast News
Albert Brooks,M,1947,~,Glavna,True,0,Broadcast News
Albert Brooks,M,1947,~,Stranska,False,1,Broadcast News
Albert Brooks,M,1947,~,Stranska,True,0,Broadcast News
Danielle Brooks,F,1989,~,Glavna,False,0,"Color Purple, The"
Danielle Brooks,F,1989,~,Glavna,True,0,"Color Purple, The"
Danielle Brooks,F,1989,~,Stranska,False,1,"Color Purple, The"
Danielle Brooks,F,1989,~,Stranska,True,0,"Color Purple, The"
Sterling K. Brown,M,1976,~,Glavna,False,0,American Fiction
Sterling K. Brown,M,1976,~,Glavna,True,0,American Fiction
Sterling K. Brown,M,1976,~,Stranska,False,1,American Fiction
Sterling K. Brown,M,1976,~,Stranska,True,0,American Fiction
Leslie Browne,F,1957,~,Glavna,False,0,"Turning Point, The"
Leslie Browne,F,1957,~,Glavna,True,0,"Turning Point, The"
Leslie Browne,F,1957,~,Stranska,False,1,"Turning Point, The"
Leslie Browne,F,1957,~,Stranska,True,0,"Turning Point, The"
Yul Brynner,M,1920,1985,Glavna,False,0,"King and I, The"
Yul Brynner,M,1920,1985,Glavna,True,1,"King and I, The"
Yul Brynner,M,1920,1985,Stranska,False,0,"King and I, The"
Yul Brynner,M,1920,1985,Stranska,True,0,"King and I, The"
Jessie Buckley,F,1989,~,Glavna,False,0,"Lost Daughter, The"
Jessie Buckley,F,1989,~,Glavna,True,0,"Lost Daughter, The"
Jessie Buckley,F,1989,~,Stranska,False,1,"Lost Daughter, The"
Jessie Buckley,F,1989,~,Stranska,True,0,"Lost Daughter, The"
Geneviève Bujold,F,1942,~,Glavna,False,1,Anne of the Thousand Days
Geneviève Bujold,F,1942,~,Glavna,True,0,Anne of the Thousand Days
Geneviève Bujold,F,1942,~,Stranska,False,0,Anne of the Thousand Days
Geneviève Bujold,F,1942,~,Stranska,True,0,Anne of the Thousand Days
Sandra Bullock,F,1964,~,Glavna,False,1,"Blind Side, The"
Sandra Bullock,F,1964,~,Glavna,True,1,"Blind Side, The"
Sandra Bullock,F,1964,~,Stranska,False,0,"Blind Side, The"
Sandra Bullock,F,1964,~,Stranska,True,0,"Blind Side, The"
Victor Buono,M,1938,1982,Glavna,False,0,What Ever Happened to Baby Jane?
Victor Buono,M,1938,1982,Glavna,True,0,What Ever Happened to Baby Jane?
Victor Buono,M,1938,1982,Stranska,False,1,What Ever Happened to Baby Jane?
Victor Buono,M,1938,1982,Stranska,True,0,What Ever Happened to Baby Jane?
Billie Burke,F,1884,1970,Glavna,False,0,Merrily We Live
Billie Burke,F,1884,1970,Glavna,True,0,Merrily We Live
Billie Burke,F,1884,1970,Stranska,False,1,Merrily We Live
Billie Burke,F,1884,1970,Stranska,True,0,Merrily We Live
Catherine Burns,F,1945,2019,Glavna,False,0,Last Summer
Catherine Burns,F,1945,2019,Glavna,True,0,Last Summer
Catherine Burns,F,1945,2019,Stranska,False,1,Last Summer
Catherine Burns,F,1945,2019,Stranska,True,0,Last Summer
George Burns,M,1896,1996,Glavna,False,0,"Sunshine Boys, The"
George Burns,M,1896,1996,Glavna,True,0,"Sunshine Boys, The"
George Burns,M,1896,1996,Stranska,False,0,"Sunshine Boys, The"
George Burns,M,1896,1996,Stranska,True,1,"Sunshine Boys, The"
Ellen Burstyn,F,1932,~,Glavna,False,4,Alice Doesn't Live Here Anymore
Ellen Burstyn,F,1932,~,Glavna,True,1,Alice Doesn't Live Here Anymore
Ellen Burstyn,F,1932,~,Stranska,False,1,Alice Doesn't Live Here Anymore
Ellen Burstyn,F,1932,~,Stranska,True,0,Alice Doesn't Live Here Anymore
Richard Burton,M,1925,1984,Glavna,False,6,"Robe, The"
Richard Burton,M,1925,1984,Glavna,True,0,"Robe, The"
Richard Burton,M,1925,1984,Stranska,False,1,"Robe, The"
Richard Burton,M,1925,1984,Stranska,True,0,"Robe, The"
Gary Busey,M,1944,~,Glavna,False,1,"Buddy Holly Story, The"
Gary Busey,M,1944,~,Glavna,True,0,"Buddy Holly Story, The"
Gary Busey,M,1944,~,Stranska,False,0,"Buddy Holly Story, The"
Gary Busey,M,1944,~,Stranska,True,0,"Buddy Holly Story, The"
Austin Butler,M,1991,~,Glavna,False,1,Elvis
Austin Butler,M,1991,~,Glavna,True,0,Elvis
Austin Butler,M,1991,~,Stranska,False,0,Elvis
Austin Butler,M,1991,~,Stranska,True,0,Elvis
Red Buttons,M,1919,2006,Glavna,False,0,Sayonara
Red Buttons,M,1919,2006,Glavna,True,0,Sayonara
Red Buttons,M,1919,2006,Stranska,False,0,Sayonara
Red Buttons,M,1919,2006,Stranska,True,1,Sayonara
Spring Byington,F,1886,1971,Glavna,False,0,You Can't Take It with You
Spring Byington,F,1886,1971,Glavna,True,0,You Can't Take It with You
Spring Byington,F,1886,1971,Stranska,False,1,You Can't Take It with You
Spring Byington,F,1886,1971,Stranska,True,0,You Can't Take It with You
James Caan,M,1940,2022,Glavna,False,0,"Godfather, The"
James Caan,M,1940,2022,Glavna,True,0,"Godfather, The"
James Caan,M,1940,2022,Stranska,False,1,"Godfather, The"
James Caan,M,1940,2022,Stranska,True,0,"Godfather, The"
Adolph Caesar,M,1933,1986,Glavna,False,0,"Soldier's Story, A"
Adolph Caesar,M,1933,1986,Glavna,True,0,"Soldier's Story, A"
Adolph Caesar,M,1933,1986,Stranska,False,1,"Soldier's Story, A"
Adolph Caesar,M,1933,1986,Stranska,True,0,"Soldier's Story, A"
Nicolas Cage,M,1964,~,Glavna,False,1,Leaving Las Vegas
Nicolas Cage,M,1964,~,Glavna,True,1,Leaving Las Vegas
Nicolas Cage,M,1964,~,Stranska,False,0,Leaving Las Vegas
Nicolas Cage,M,1964,~,Stranska,True,0,Leaving Las Vegas
James Cagney,M,1899,1986,Glavna,False,2,Yankee Doodle Dandy
James Cagney,M,1899,1986,Glavna,True,1,Yankee Doodle Dandy
James Cagney,M,1899,1986,Stranska,False,0,Yankee Doodle Dandy
James Cagney,M,1899,1986,Stranska,True,0,Yankee Doodle Dandy
Michael Caine,M,1933,~,Glavna,False,4,Hannah and Her Sisters [w 6]
Michael Caine,M,1933,~,Glavna,True,0,Hannah and Her Sisters [w 6]
Michael Caine,M,1933,~,Stranska,False,0,Hannah and Her Sisters [w 6]
Michael Caine,M,1933,~,Stranska,True,2,Hannah and Her Sisters [w 6]
Louis Calhern,M,1895,1956,Glavna,False,1,"Magnificent Yankee, The"
Louis Calhern,M,1895,1956,Glavna,True,0,"Magnificent Yankee, The"
Louis Calhern,M,1895,1956,Stranska,False,0,"Magnificent Yankee, The"
Louis Calhern,M,1895,1956,Stranska,True,0,"Magnificent Yankee, The"
Dyan Cannon,F,1937,~,Glavna,False,0,Bob & Carol & Ted & Alice
Dyan Cannon,F,1937,~,Glavna,True,0,Bob & Carol & Ted & Alice
Dyan Cannon,F,1937,~,Stranska,False,2,Bob & Carol & Ted & Alice
Dyan Cannon,F,1937,~,Stranska,True,0,Bob & Carol & Ted & Alice
Steve Carell,M,1962,~,Glavna,False,1,Foxcatcher
Steve Carell,M,1962,~,Glavna,True,0,Foxcatcher
Steve Carell,M,1962,~,Stranska,False,0,Foxcatcher
Steve Carell,M,1962,~,Stranska,True,0,Foxcatcher
Harry Carey,M,1878,1947,Glavna,False,0,Mr. Smith Goes to Washington
Harry Carey,M,1878,1947,Glavna,True,0,Mr. Smith Goes to Washington
Harry Carey,M,1878,1947,Stranska,False,1,Mr. Smith Goes to Washington
Harry Carey,M,1878,1947,Stranska,True,0,Mr. Smith Goes to Washington
Lynn Carlin,F,1938,~,Glavna,False,0,Faces
Lynn Carlin,F,1938,~,Glavna,True,0,Faces
Lynn Carlin,F,1938,~,Stranska,False,1,Faces
Lynn Carlin,F,1938,~,Stranska,True,0,Faces
Art Carney,M,1918,2003,Glavna,False,0,Harry and Tonto
Art Carney,M,1918,2003,Glavna,True,1,Harry and Tonto
Art Carney,M,1918,2003,Stranska,False,0,Harry and Tonto
Art Carney,M,1918,2003,Stranska,True,0,Harry and Tonto
Leslie Caron,F,1931,~,Glavna,False,2,Lili
Leslie Caron,F,1931,~,Glavna,True,0,Lili
Leslie Caron,F,1931,~,Stranska,False,0,Lili
Leslie Caron,F,1931,~,Stranska,True,0,Lili
Diahann Carroll,F,1935,2019,Glavna,False,1,Claudine
Diahann Carroll,F,1935,2019,Glavna,True,0,Claudine
Diahann Carroll,F,1935,2019,Stranska,False,0,Claudine
Diahann Carroll,F,1935,2019,Stranska,True,0,Claudine
Nancy Carroll,F,1903,1965,Glavna,False,1,"Devil's Holiday, The"
Nancy Carroll,F,1903,1965,Glavna,True,0,"Devil's Holiday, The"
Nancy Carroll,F,1903,1965,Stranska,False,0,"Devil's Holiday, The"
Nancy Carroll,F,1903,1965,Stranska,True,0,"Devil's Holiday, The"
Peggy Cass,F,1924,1999,Glavna,False,0,Auntie Mame
Peggy Cass,F,1924,1999,Glavna,True,0,Auntie Mame
Peggy Cass,F,1924,1999,Stranska,False,1,Auntie Mame
Peggy Cass,F,1924,1999,Stranska,True,0,Auntie Mame
John Cassavetes,M,1929,1989,Glavna,False,0,"Dirty Dozen, The"
John Cassavetes,M,1929,1989,Glavna,True,0,"Dirty Dozen, The"
John Cassavetes,M,1929,1989,Stranska,False,1,"Dirty Dozen, The"
John Cassavetes,M,1929,1989,Stranska,True,0,"Dirty Dozen, The"
Seymour Cassel,M,1935,2019,Glavna,False,0,Faces
Seymour Cassel,M,1935,2019,Glavna,True,0,Faces
Seymour Cassel,M,1935,2019,Stranska,False,1,Faces
Seymour Cassel,M,1935,2019,Stranska,True,0,Faces
Richard S. Castellano,M,1933,1988,Glavna,False,0,Lovers and Other Strangers
Richard S. Castellano,M,1933,1988,Glavna,True,0,Lovers and Other Strangers
Richard S. Castellano,M,1933,1988,Stranska,False,1,Lovers and Other Strangers
Richard S. Castellano,M,1933,1988,Stranska,True,0,Lovers and Other Strangers
Keisha Castle-Hughes,F,1990,~,Glavna,False,1,Whale Rider
Keisha Castle-Hughes,F,1990,~,Glavna,True,0,Whale Rider
Keisha Castle-Hughes,F,1990,~,Stranska,False,0,Whale Rider
Keisha Castle-Hughes,F,1990,~,Stranska,True,0,Whale Rider
George Chakiris,M,1932,~,Glavna,False,0,West Side Story
George Chakiris,M,1932,~,Glavna,True,0,West Side Story
George Chakiris,M,1932,~,Stranska,False,0,West Side Story
George Chakiris,M,1932,~,Stranska,True,1,West Side Story
Timothée Chalamet,M,1995,~,Glavna,False,1,Call Me by Your Name
Timothée Chalamet,M,1995,~,Glavna,True,0,Call Me by Your Name
Timothée Chalamet,M,1995,~,Stranska,False,0,Call Me by Your Name
Timothée Chalamet,M,1995,~,Stranska,True,0,Call Me by Your Name
Jeff Chandler,M,1918,1961,Glavna,False,0,Broken Arrow
Jeff Chandler,M,1918,1961,Glavna,True,0,Broken Arrow
Jeff Chandler,M,1918,1961,Stranska,False,1,Broken Arrow
Jeff Chandler,M,1918,1961,Stranska,True,0,Broken Arrow
Carol Channing,F,1921,2019,Glavna,False,0,Thoroughly Modern Millie
Carol Channing,F,1921,2019,Glavna,True,0,Thoroughly Modern Millie
Carol Channing,F,1921,2019,Stranska,False,1,Thoroughly Modern Millie
Carol Channing,F,1921,2019,Stranska,True,0,Thoroughly Modern Millie
Stockard Channing,F,1944,~,Glavna,False,1,Six Degrees of Separation
Stockard Channing,F,1944,~,Glavna,True,0,Six Degrees of Separation
Stockard Channing,F,1944,~,Stranska,False,0,Six Degrees of Separation
Stockard Channing,F,1944,~,Stranska,True,0,Six Degrees of Separation
Charlie Chaplin,M,1889,1977,Glavna,False,1,"Great Dictator, The"
Charlie Chaplin,M,1889,1977,Glavna,True,0,"Great Dictator, The"
Charlie Chaplin,M,1889,1977,Stranska,False,0,"Great Dictator, The"
Charlie Chaplin,M,1889,1977,Stranska,True,0,"Great Dictator, The"
Jessica Chastain,F,1977,~,Glavna,False,1,"Eyes of Tammy Faye, The"
Jessica Chastain,F,1977,~,Glavna,True,1,"Eyes of Tammy Faye, The"
Jessica Chastain,F,1977,~,Stranska,False,1,"Eyes of Tammy Faye, The"
Jessica Chastain,F,1977,~,Stranska,True,0,"Eyes of Tammy Faye, The"
Ruth Chatterton,F,1892,1961,Glavna,False,2,Madame X
Ruth Chatterton,F,1892,1961,Glavna,True,0,Madame X
Ruth Chatterton,F,1892,1961,Stranska,False,0,Madame X
Ruth Chatterton,F,1892,1961,Stranska,True,0,Madame X
Hong Chau,F,1979,~,Glavna,False,0,"Whale, The"
Hong Chau,F,1979,~,Glavna,True,0,"Whale, The"
Hong Chau,F,1979,~,Stranska,False,1,"Whale, The"
Hong Chau,F,1979,~,Stranska,True,0,"Whale, The"
Don Cheadle,M,1964,~,Glavna,False,1,Hotel Rwanda
Don Cheadle,M,1964,~,Glavna,True,0,Hotel Rwanda
Don Cheadle,M,1964,~,Stranska,False,0,Hotel Rwanda
Don Cheadle,M,1964,~,Stranska,True,0,Hotel Rwanda
Michael Chekhov,M,1891,1955,Glavna,False,0,Spellbound
Michael Chekhov,M,1891,1955,Glavna,True,0,Spellbound
Michael Chekhov,M,1891,1955,Stranska,False,1,Spellbound
Michael Chekhov,M,1891,1955,Stranska,True,0,Spellbound
Cher,F,1946,~,Glavna,False,0,Moonstruck
Cher,F,1946,~,Glavna,True,1,Moonstruck
Cher,F,1946,~,Stranska,False,1,Moonstruck
Cher,F,1946,~,Stranska,True,0,Moonstruck
Maurice Chevalier,M,1888,1972,Glavna,False,1,"Love Parade, The"
Maurice Chevalier,M,1888,1972,Glavna,True,0,"Love Parade, The"
Maurice Chevalier,M,1888,1972,Stranska,False,0,"Love Parade, The"
Maurice Chevalier,M,1888,1972,Stranska,True,0,"Love Parade, The"
Julie Christie,F,1940,~,Glavna,False,3,Darling
Julie Christie,F,1940,~,Glavna,True,1,Darling
Julie Christie,F,1940,~,Stranska,False,0,Darling
Julie Christie,F,1940,~,Stranska,True,0,Darling
Thomas Haden Church,M,1960,~,Glavna,False,0,Sideways
Thomas Haden Church,M,1960,~,Glavna,True,0,Sideways
Thomas Haden Church,M,1960,~,Stranska,False,1,Sideways
Thomas Haden Church,M,1960,~,Stranska,True,0,Sideways
Diane Cilento,F,1933,2011,Glavna,False,0,Tom Jones
Diane Cilento,F,1933,2011,Glavna,True,0,Tom Jones
Diane Cilento,F,1933,2011,Stranska,False,1,Tom Jones
Diane Cilento,F,1933,2011,Stranska,True,0,Tom Jones
Candy Clark,F,1947,~,Glavna,False,0,American Graffiti
Candy Clark,F,1947,~,Glavna,True,0,American Graffiti
Candy Clark,F,1947,~,Stranska,False,1,American Graffiti
Candy Clark,F,1947,~,Stranska,True,0,American Graffiti
Patricia Clarkson,F,1959,~,Glavna,False,0,Pieces of April
Patricia Clarkson,F,1959,~,Glavna,True,0,Pieces of April
Patricia Clarkson,F,1959,~,Stranska,False,1,Pieces of April
Patricia Clarkson,F,1959,~,Stranska,True,0,Pieces of April
Jill Clayburgh,F,1944,2010,Glavna,False,2,"Unmarried Woman, An"
Jill Clayburgh,F,1944,2010,Glavna,True,0,"Unmarried Woman, An"
Jill Clayburgh,F,1944,2010,Stranska,False,0,"Unmarried Woman, An"
Jill Clayburgh,F,1944,2010,Stranska,True,0,"Unmarried Woman, An"
Montgomery Clift,M,1920,1966,Glavna,False,3,"Search, The"
Montgomery Clift,M,1920,1966,Glavna,True,0,"Search, The"
Montgomery Clift,M,1920,1966,Stranska,False,1,"Search, The"
Montgomery Clift,M,1920,1966,Stranska,True,0,"Search, The"
George Clooney,M,1961,~,Glavna,False,3,Syriana
George Clooney,M,1961,~,Glavna,True,0,Syriana
George Clooney,M,1961,~,Stranska,False,0,Syriana
George Clooney,M,1961,~,Stranska,True,1,Syriana
Glenn Close,F,1947,~,Glavna,False,4,Fatal Attraction
Glenn Close,F,1947,~,Glavna,True,0,Fatal Attraction
Glenn Close,F,1947,~,Stranska,False,4,Fatal Attraction
Glenn Close,F,1947,~,Stranska,True,0,Fatal Attraction
Lee J. Cobb,M,1911,1976,Glavna,False,0,On the Waterfront
Lee J. Cobb,M,1911,1976,Glavna,True,0,On the Waterfront
Lee J. Cobb,M,1911,1976,Stranska,False,2,On the Waterfront
Lee J. Cobb,M,1911,1976,Stranska,True,0,On the Waterfront
Charles Coburn,M,1877,1961,Glavna,False,0,"More the Merrier, The"
Charles Coburn,M,1877,1961,Glavna,True,0,"More the Merrier, The"
Charles Coburn,M,1877,1961,Stranska,False,2,"More the Merrier, The"
Charles Coburn,M,1877,1961,Stranska,True,1,"More the Merrier, The"
James Coburn,M,1928,2002,Glavna,False,0,Affliction
James Coburn,M,1928,2002,Glavna,True,0,Affliction
James Coburn,M,1928,2002,Stranska,False,0,Affliction
James Coburn,M,1928,2002,Stranska,True,1,Affliction
James Coco,M,1930,1987,Glavna,False,0,Only When I Laugh
James Coco,M,1930,1987,Glavna,True,0,Only When I Laugh
James Coco,M,1930,1987,Stranska,False,1,Only When I Laugh
James Coco,M,1930,1987,Stranska,True,0,Only When I Laugh
Claudette Colbert,F,1903,1996,Glavna,False,2,It Happened One Night
Claudette Colbert,F,1903,1996,Glavna,True,1,It Happened One Night
Claudette Colbert,F,1903,1996,Stranska,False,0,It Happened One Night
Claudette Colbert,F,1903,1996,Stranska,True,0,It Happened One Night
Toni Collette,F,1972,~,Glavna,False,0,"Sixth Sense, The"
Toni Collette,F,1972,~,Glavna,True,0,"Sixth Sense, The"
Toni Collette,F,1972,~,Stranska,False,1,"Sixth Sense, The"
Toni Collette,F,1972,~,Stranska,True,0,"Sixth Sense, The"
Patricia Collinge,F,1892,1974,Glavna,False,0,"Little Foxes, The"
Patricia Collinge,F,1892,1974,Glavna,True,0,"Little Foxes, The"
Patricia Collinge,F,1892,1974,Stranska,False,1,"Little Foxes, The"
Patricia Collinge,F,1892,1974,Stranska,True,0,"Little Foxes, The"
Pauline Collins,F,1940,~,Glavna,False,1,Shirley Valentine
Pauline Collins,F,1940,~,Glavna,True,0,Shirley Valentine
Pauline Collins,F,1940,~,Stranska,False,0,Shirley Valentine
Pauline Collins,F,1940,~,Stranska,True,0,Shirley Valentine
Olivia Colman,F,1974,~,Glavna,False,1,"Favourite, The"
Olivia Colman,F,1974,~,Glavna,True,1,"Favourite, The"
Olivia Colman,F,1974,~,Stranska,False,1,"Favourite, The"
Olivia Colman,F,1974,~,Stranska,True,0,"Favourite, The"
Ronald Colman,M,1891,1958,Glavna,False,2,"Double Life, A"
Ronald Colman,M,1891,1958,Glavna,True,1,"Double Life, A"
Ronald Colman,M,1891,1958,Stranska,False,0,"Double Life, A"
Ronald Colman,M,1891,1958,Stranska,True,0,"Double Life, A"
Betty Compson,F,1897,1974,Glavna,False,1,"Barker, The"
Betty Compson,F,1897,1974,Glavna,True,0,"Barker, The"
Betty Compson,F,1897,1974,Stranska,False,0,"Barker, The"
Betty Compson,F,1897,1974,Stranska,True,0,"Barker, The"
Jennifer Connelly,F,1970,~,Glavna,False,0,"Beautiful Mind, A"
Jennifer Connelly,F,1970,~,Glavna,True,0,"Beautiful Mind, A"
Jennifer Connelly,F,1970,~,Stranska,False,0,"Beautiful Mind, A"
Jennifer Connelly,F,1970,~,Stranska,True,1,"Beautiful Mind, A"
Kerry Condon,F,1983,~,Glavna,False,0,"Banshees of Inisherin, The"
Kerry Condon,F,1983,~,Glavna,True,0,"Banshees of Inisherin, The"
Kerry Condon,F,1983,~,Stranska,False,1,"Banshees of Inisherin, The"
Kerry Condon,F,1983,~,Stranska,True,0,"Banshees of Inisherin, The"
Sean Connery,M,1930,2020,Glavna,False,0,"Untouchables, The"
Sean Connery,M,1930,2020,Glavna,True,0,"Untouchables, The"
Sean Connery,M,1930,2020,Stranska,False,0,"Untouchables, The"
Sean Connery,M,1930,2020,Stranska,True,1,"Untouchables, The"
Tom Conti,M,1941,~,Glavna,False,1,"Reuben, Reuben"
Tom Conti,M,1941,~,Glavna,True,0,"Reuben, Reuben"
Tom Conti,M,1941,~,Stranska,False,0,"Reuben, Reuben"
Tom Conti,M,1941,~,Stranska,True,0,"Reuben, Reuben"
Bradley Cooper,M,1975,~,Glavna,False,4,Silver Linings Playbook
Bradley Cooper,M,1975,~,Glavna,True,0,Silver Linings Playbook
Bradley Cooper,M,1975,~,Stranska,False,1,Silver Linings Playbook
Bradley Cooper,M,1975,~,Stranska,True,0,Silver Linings Playbook
Chris Cooper,M,1951,~,Glavna,False,0,Adaptation
Chris Cooper,M,1951,~,Glavna,True,0,Adaptation
Chris Cooper,M,1951,~,Stranska,False,0,Adaptation
Chris Cooper,M,1951,~,Stranska,True,1,Adaptation
Gary Cooper,M,1901,1961,Glavna,False,3,Sergeant York [w 7]
Gary Cooper,M,1901,1961,Glavna,True,2,Sergeant York [w 7]
Gary Cooper,M,1901,1961,Stranska,False,0,Sergeant York [w 7]
Gary Cooper,M,1901,1961,Stranska,True,0,Sergeant York [w 7]
Gladys Cooper,F,1888,1971,Glavna,False,0,"Now, Voyager"
Gladys Cooper,F,1888,1971,Glavna,True,0,"Now, Voyager"
Gladys Cooper,F,1888,1971,Stranska,False,3,"Now, Voyager"
Gladys Cooper,F,1888,1971,Stranska,True,0,"Now, Voyager"
Jackie Cooper,M,1922,2011,Glavna,False,1,Skippy
Jackie Cooper,M,1922,2011,Glavna,True,0,Skippy
Jackie Cooper,M,1922,2011,Stranska,False,0,Skippy
Jackie Cooper,M,1922,2011,Stranska,True,0,Skippy
Ellen Corby,F,1911,1999,Glavna,False,0,I Remember Mama
Ellen Corby,F,1911,1999,Glavna,True,0,I Remember Mama
Ellen Corby,F,1911,1999,Stranska,False,1,I Remember Mama
Ellen Corby,F,1911,1999,Stranska,True,0,I Remember Mama
